ID,Translation-English
K33785,http://wordnet-rdf.princeton.edu/wn31/201184318-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201184449-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201206335-v
K33785,http://wordnet-rdf.princeton.edu/wn31/201770125-v
K33785,http://wordnet-rdf.princeton.edu/wn31/202070867-v
K33785,http://wordnet-rdf.princeton.edu/wn31/202561495-v
K33798,http://wordnet-rdf.princeton.edu/wn31/107585706-n
K33813,http://wordnet-rdf.princeton.edu/wn31/107591291-n
K33813,http://wordnet-rdf.princeton.edu/wn31/107591549-n
K33813,http://wordnet-rdf.princeton.edu/wn31/108270736-n
K33813,http://wordnet-rdf.princeton.edu/wn31/108273488-n
K33813,http://wordnet-rdf.princeton.edu/wn31/201170114-v
K33813,http://wordnet-rdf.princeton.edu/wn31/201170315-v
K33820,http://wordnet-rdf.princeton.edu/wn31/100842958-n
K33820,http://wordnet-rdf.princeton.edu/wn31/107590641-n
K33820,http://wordnet-rdf.princeton.edu/wn31/110296829-n
K33820,http://wordnet-rdf.princeton.edu/wn31/201187837-v
K33820,http://wordnet-rdf.princeton.edu/wn31/201188008-v
K33834,http://wordnet-rdf.princeton.edu/wn31/100021445-n
K33834,http://wordnet-rdf.princeton.edu/wn31/100666092-n
K33834,http://wordnet-rdf.princeton.edu/wn31/100840028-n
K33834,http://wordnet-rdf.princeton.edu/wn31/101059683-n
K33834,http://wordnet-rdf.princeton.edu/wn31/102114789-n
K33834,http://wordnet-rdf.princeton.edu/wn31/104502478-n
K33834,http://wordnet-rdf.princeton.edu/wn31/105819240-n
K33834,http://wordnet-rdf.princeton.edu/wn31/107571428-n
K33834,http://wordnet-rdf.princeton.edu/wn31/107580726-n
K33834,http://wordnet-rdf.princeton.edu/wn31/107586285-n
K33834,http://wordnet-rdf.princeton.edu/wn31/108496418-n
K33834,http://wordnet-rdf.princeton.edu/wn31/110752405-n
K33834,http://wordnet-rdf.princeton.edu/wn31/200075174-v
K33834,http://wordnet-rdf.princeton.edu/wn31/201206811-v
K33838,http://wordnet-rdf.princeton.edu/wn31/107588423-n
K33841,http://wordnet-rdf.princeton.edu/wn31/107575758-n
K33841,http://wordnet-rdf.princeton.edu/wn31/107718254-n
K33846,http://wordnet-rdf.princeton.edu/wn31/107588522-n
K33848,http://wordnet-rdf.princeton.edu/wn31/107792842-n
K33852,http://wordnet-rdf.princeton.edu/wn31/107728127-n
K33860,http://wordnet-rdf.princeton.edu/wn31/108749256-n
K33864,http://wordnet-rdf.princeton.edu/wn31/107716709-n
K33864,http://wordnet-rdf.princeton.edu/wn31/110297960-n
K33873,http://wordnet-rdf.princeton.edu/wn31/109796453-n
K33873,http://wordnet-rdf.princeton.edu/wn31/202266271-v
K33880,http://wordnet-rdf.princeton.edu/wn31/103782530-n
K33882,http://wordnet-rdf.princeton.edu/wn31/100004475-n
K33882,http://wordnet-rdf.princeton.edu/wn31/100015568-n
K33882,http://wordnet-rdf.princeton.edu/wn31/101317154-n
K33882,http://wordnet-rdf.princeton.edu/wn31/109995959-n
K33882,http://wordnet-rdf.princeton.edu/wn31/109996081-n
K33882,http://wordnet-rdf.princeton.edu/wn31/113977471-n
K33892,http://wordnet-rdf.princeton.edu/wn31/106734353-n
K33893,http://wordnet-rdf.princeton.edu/wn31/101299188-n
K33905,http://wordnet-rdf.princeton.edu/wn31/109301903-n
K33905,http://wordnet-rdf.princeton.edu/wn31/109796083-n
K33905,http://wordnet-rdf.princeton.edu/wn31/202347796-v
K33905,http://wordnet-rdf.princeton.edu/wn31/300178829-s
K33905,http://wordnet-rdf.princeton.edu/wn31/301052675-s
K33905,http://wordnet-rdf.princeton.edu/wn31/301152698-s
K33905,http://wordnet-rdf.princeton.edu/wn31/301183907-s
K33905,http://wordnet-rdf.princeton.edu/wn31/302029380-s
K33905,http://wordnet-rdf.princeton.edu/wn31/302029807-s
K33905,http://wordnet-rdf.princeton.edu/wn31/302339849-s
K33905,http://wordnet-rdf.princeton.edu/wn31/302339849-s
K33906,http://wordnet-rdf.princeton.edu/wn31/105177340-n
K33906,http://wordnet-rdf.princeton.edu/wn31/105929385-n
K33906,http://wordnet-rdf.princeton.edu/wn31/106613680-n
K33920,http://wordnet-rdf.princeton.edu/wn31/106614326-n
K33936,http://wordnet-rdf.princeton.edu/wn31/106599062-n
K33936,http://wordnet-rdf.princeton.edu/wn31/301391862-s
K33938,http://wordnet-rdf.princeton.edu/wn31/106160403-n
K33949,http://wordnet-rdf.princeton.edu/wn31/114969026-n
K33952,http://wordnet-rdf.princeton.edu/wn31/301391743-s
K33957,http://wordnet-rdf.princeton.edu/wn31/103737949-n
K33957,http://wordnet-rdf.princeton.edu/wn31/301435956-a
K33959,http://wordnet-rdf.princeton.edu/wn31/105291631-n
K33961,http://wordnet-rdf.princeton.edu/wn31/301498873-a
K33962,http://wordnet-rdf.princeton.edu/wn31/105132193-n
K33962,http://wordnet-rdf.princeton.edu/wn31/108615688-n
K33962,http://wordnet-rdf.princeton.edu/wn31/113798337-n
K33962,http://wordnet-rdf.princeton.edu/wn31/301498873-a
K33963,http://wordnet-rdf.princeton.edu/wn31/105990431-n
K33963,http://wordnet-rdf.princeton.edu/wn31/105991037-n
K33963,http://wordnet-rdf.princeton.edu/wn31/106618250-n
K33963,http://wordnet-rdf.princeton.edu/wn31/108530144-n
K33963,http://wordnet-rdf.princeton.edu/wn31/300165213-s
K33969,http://wordnet-rdf.princeton.edu/wn31/105252277-n
K33969,http://wordnet-rdf.princeton.edu/wn31/105463266-n
K33975,http://wordnet-rdf.princeton.edu/wn31/104347097-n
K33976,http://wordnet-rdf.princeton.edu/wn31/107316782-n
K33976,http://wordnet-rdf.princeton.edu/wn31/201565408-v
K33979,http://wordnet-rdf.princeton.edu/wn31/113532032-n
K33989,http://wordnet-rdf.princeton.edu/wn31/109220538-n
K33989,http://wordnet-rdf.princeton.edu/wn31/109562026-n
K33989,http://wordnet-rdf.princeton.edu/wn31/109562983-n
K33989,http://wordnet-rdf.princeton.edu/wn31/109813158-n
K33989,http://wordnet-rdf.princeton.edu/wn31/110566407-n
K33989,http://wordnet-rdf.princeton.edu/wn31/301133761-s
K33989,http://wordnet-rdf.princeton.edu/wn31/301462871-s
K34003,http://wordnet-rdf.princeton.edu/wn31/101670600-n
K34003,http://wordnet-rdf.princeton.edu/wn31/103720814-n
K34003,http://wordnet-rdf.princeton.edu/wn31/108985168-n
K34008,http://wordnet-rdf.princeton.edu/wn31/106082617-n
K34011,http://wordnet-rdf.princeton.edu/wn31/109582898-n
K34011,http://wordnet-rdf.princeton.edu/wn31/109609918-n
K34011,http://wordnet-rdf.princeton.edu/wn31/114007202-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115180707-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115181384-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115191509-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115192074-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115192396-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115192521-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115192624-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115192825-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115192953-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115194806-n
K34011,http://wordnet-rdf.princeton.edu/wn31/115292923-n
K34011,http://wordnet-rdf.princeton.edu/wn31/301975417-s
K34020,http://wordnet-rdf.princeton.edu/wn31/301444421-s
K34024,http://wordnet-rdf.princeton.edu/wn31/300480862-s
K34024,http://wordnet-rdf.princeton.edu/wn31/301054589-s
K34024,http://wordnet-rdf.princeton.edu/wn31/301136517-s
K34024,http://wordnet-rdf.princeton.edu/wn31/301153708-s
K34024,http://wordnet-rdf.princeton.edu/wn31/302355625-s
K34032,http://wordnet-rdf.princeton.edu/wn31/100555144-n
K34032,http://wordnet-rdf.princeton.edu/wn31/107329438-n
K34032,http://wordnet-rdf.princeton.edu/wn31/107348806-n
K34032,http://wordnet-rdf.princeton.edu/wn31/114499874-n
K34032,http://wordnet-rdf.princeton.edu/wn31/200748465-v
K34032,http://wordnet-rdf.princeton.edu/wn31/200892376-v
K34032,http://wordnet-rdf.princeton.edu/wn31/200908688-v
K34032,http://wordnet-rdf.princeton.edu/wn31/301053787-s
K34034,http://wordnet-rdf.princeton.edu/wn31/105281321-n
K34037,http://wordnet-rdf.princeton.edu/wn31/106835460-n
K34037,http://wordnet-rdf.princeton.edu/wn31/114088814-n
K34037,http://wordnet-rdf.princeton.edu/wn31/114101312-n
K34037,http://wordnet-rdf.princeton.edu/wn31/114363867-n
K34038,http://wordnet-rdf.princeton.edu/wn31/300038373-s
K34038,http://wordnet-rdf.princeton.edu/wn31/300295445-s
K34038,http://wordnet-rdf.princeton.edu/wn31/300984495-s
K34048,http://wordnet-rdf.princeton.edu/wn31/101804800-n
K34055,http://wordnet-rdf.princeton.edu/wn31/110305979-n
K34063,http://wordnet-rdf.princeton.edu/wn31/110172048-n
K34070,http://wordnet-rdf.princeton.edu/wn31/114223182-n
K34070,http://wordnet-rdf.princeton.edu/wn31/201181573-v
K34071,http://wordnet-rdf.princeton.edu/wn31/114084411-n
K34072,http://wordnet-rdf.princeton.edu/wn31/107904884-n
K34072,http://wordnet-rdf.princeton.edu/wn31/107905249-n
K34072,http://wordnet-rdf.princeton.edu/wn31/107942882-n
K34072,http://wordnet-rdf.princeton.edu/wn31/200117432-v
K34072,http://wordnet-rdf.princeton.edu/wn31/200117565-v
K34072,http://wordnet-rdf.princeton.edu/wn31/200117686-v
K34072,http://wordnet-rdf.princeton.edu/wn31/200186146-v
K34074,http://wordnet-rdf.princeton.edu/wn31/114970756-n
K34075,http://wordnet-rdf.princeton.edu/wn31/101071235-n
K34075,http://wordnet-rdf.princeton.edu/wn31/107319716-n
K34075,http://wordnet-rdf.princeton.edu/wn31/107323841-n
K34075,http://wordnet-rdf.princeton.edu/wn31/107521808-n
K34075,http://wordnet-rdf.princeton.edu/wn31/107522981-n
K34075,http://wordnet-rdf.princeton.edu/wn31/107961176-n
K34075,http://wordnet-rdf.princeton.edu/wn31/114463603-n
K34075,http://wordnet-rdf.princeton.edu/wn31/201110464-v
K34075,http://wordnet-rdf.princeton.edu/wn31/201796316-v
K34075,http://wordnet-rdf.princeton.edu/wn31/202513727-v
K34075,http://wordnet-rdf.princeton.edu/wn31/202552922-v
K34075,http://wordnet-rdf.princeton.edu/wn31/300079852-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300155165-a
K34075,http://wordnet-rdf.princeton.edu/wn31/300155430-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300155537-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300155850-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300156104-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300205841-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300252675-a
K34075,http://wordnet-rdf.princeton.edu/wn31/300252996-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300253176-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300253364-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300266855-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300326517-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300340839-a
K34075,http://wordnet-rdf.princeton.edu/wn31/300533833-s
K34075,http://wordnet-rdf.princeton.edu/wn31/300705339-s
K34075,http://wordnet-rdf.princeton.edu/wn31/301180517-s
K34075,http://wordnet-rdf.princeton.edu/wn31/301542280-s
K34075,http://wordnet-rdf.princeton.edu/wn31/301542858-s
K34075,http://wordnet-rdf.princeton.edu/wn31/301994938-s
K34075,http://wordnet-rdf.princeton.edu/wn31/302337067-s
K34083,http://wordnet-rdf.princeton.edu/wn31/106938610-n
K34083,http://wordnet-rdf.princeton.edu/wn31/109679843-n
K34084,http://wordnet-rdf.princeton.edu/wn31/105561822-n
K34084,http://wordnet-rdf.princeton.edu/wn31/109542327-n
K34084,http://wordnet-rdf.princeton.edu/wn31/110297825-n
K34086,http://wordnet-rdf.princeton.edu/wn31/107594964-n
K34086,http://wordnet-rdf.princeton.edu/wn31/107821454-n
K34092,http://wordnet-rdf.princeton.edu/wn31/101864419-n
K34105,http://wordnet-rdf.princeton.edu/wn31/100539705-n
K34105,http://wordnet-rdf.princeton.edu/wn31/201901482-v
K34110,http://wordnet-rdf.princeton.edu/wn31/110297825-n
K34110,http://wordnet-rdf.princeton.edu/wn31/110306779-n
K34113,http://wordnet-rdf.princeton.edu/wn31/101008130-n
K34115,http://wordnet-rdf.princeton.edu/wn31/300516642-a
K34116,http://wordnet-rdf.princeton.edu/wn31/202494290-v
K34117,http://wordnet-rdf.princeton.edu/wn31/201195161-v
K34117,http://wordnet-rdf.princeton.edu/wn31/202344167-v
K34117,http://wordnet-rdf.princeton.edu/wn31/202363033-v
K34117,http://wordnet-rdf.princeton.edu/wn31/202750326-v
K34117,http://wordnet-rdf.princeton.edu/wn31/300051593-s
K34117,http://wordnet-rdf.princeton.edu/wn31/300307112-a
K34117,http://wordnet-rdf.princeton.edu/wn31/300308813-a
K34117,http://wordnet-rdf.princeton.edu/wn31/300512273-s
K34117,http://wordnet-rdf.princeton.edu/wn31/302370095-s
K34140,http://wordnet-rdf.princeton.edu/wn31/101138696-n
K34148,http://wordnet-rdf.princeton.edu/wn31/109951098-n
K34148,http://wordnet-rdf.princeton.edu/wn31/110034684-n
K34160,http://wordnet-rdf.princeton.edu/wn31/110145234-n
K34178,http://wordnet-rdf.princeton.edu/wn31/106993847-n
K34181,http://wordnet-rdf.princeton.edu/wn31/103722195-n
K34188,http://wordnet-rdf.princeton.edu/wn31/107763927-n
K34188,http://wordnet-rdf.princeton.edu/wn31/110309332-n
K34188,http://wordnet-rdf.princeton.edu/wn31/110309427-n
K34188,http://wordnet-rdf.princeton.edu/wn31/110309524-n
K34190,http://wordnet-rdf.princeton.edu/wn31/101142979-n
K34190,http://wordnet-rdf.princeton.edu/wn31/106483016-n
K34190,http://wordnet-rdf.princeton.edu/wn31/106568472-n
K34190,http://wordnet-rdf.princeton.edu/wn31/108615283-n
K34190,http://wordnet-rdf.princeton.edu/wn31/110309630-n
K34190,http://wordnet-rdf.princeton.edu/wn31/200753285-v
K34190,http://wordnet-rdf.princeton.edu/wn31/200753395-v
K34190,http://wordnet-rdf.princeton.edu/wn31/202400745-v
K34194,http://wordnet-rdf.princeton.edu/wn31/202422604-v
K34194,http://wordnet-rdf.princeton.edu/wn31/202730710-v
K34194,http://wordnet-rdf.princeton.edu/wn31/202730942-v
K34194,http://wordnet-rdf.princeton.edu/wn31/202731161-v
K34196,http://wordnet-rdf.princeton.edu/wn31/100256081-n
K34196,http://wordnet-rdf.princeton.edu/wn31/100258447-n
K34196,http://wordnet-rdf.princeton.edu/wn31/100258637-n
K34196,http://wordnet-rdf.princeton.edu/wn31/100428856-n
K34196,http://wordnet-rdf.princeton.edu/wn31/100443377-n
K34196,http://wordnet-rdf.princeton.edu/wn31/102809715-n
K34196,http://wordnet-rdf.princeton.edu/wn31/104216003-n
K34196,http://wordnet-rdf.princeton.edu/wn31/104216680-n
K34196,http://wordnet-rdf.princeton.edu/wn31/107378268-n
K34196,http://wordnet-rdf.princeton.edu/wn31/108272716-n
K34196,http://wordnet-rdf.princeton.edu/wn31/108898429-n
K34196,http://wordnet-rdf.princeton.edu/wn31/110090370-n
K34196,http://wordnet-rdf.princeton.edu/wn31/113637841-n
K34196,http://wordnet-rdf.princeton.edu/wn31/200035252-v
K34196,http://wordnet-rdf.princeton.edu/wn31/200035596-v
K34196,http://wordnet-rdf.princeton.edu/wn31/201186866-v
K34196,http://wordnet-rdf.princeton.edu/wn31/201375659-v
K34196,http://wordnet-rdf.princeton.edu/wn31/201584919-v
K34196,http://wordnet-rdf.princeton.edu/wn31/201965193-v
K34196,http://wordnet-rdf.princeton.edu/wn31/202269409-v
K34196,http://wordnet-rdf.princeton.edu/wn31/202763609-v
K34228,http://wordnet-rdf.princeton.edu/wn31/100259373-n
K34228,http://wordnet-rdf.princeton.edu/wn31/104315721-n
K34232,http://wordnet-rdf.princeton.edu/wn31/105283404-n
K34235,http://wordnet-rdf.princeton.edu/wn31/300525676-s
K34235,http://wordnet-rdf.princeton.edu/wn31/300532559-s
K34235,http://wordnet-rdf.princeton.edu/wn31/300731669-s
K34235,http://wordnet-rdf.princeton.edu/wn31/300732883-s
K34235,http://wordnet-rdf.princeton.edu/wn31/300733091-s
K34235,http://wordnet-rdf.princeton.edu/wn31/301103041-s
K34236,http://wordnet-rdf.princeton.edu/wn31/103722505-n
K34237,http://wordnet-rdf.princeton.edu/wn31/110123978-n
K34237,http://wordnet-rdf.princeton.edu/wn31/110124256-n
K34240,http://wordnet-rdf.princeton.edu/wn31/104284631-n
K34249,http://wordnet-rdf.princeton.edu/wn31/100722683-n
K34249,http://wordnet-rdf.princeton.edu/wn31/105149888-n
K34249,http://wordnet-rdf.princeton.edu/wn31/106905573-n
K34249,http://wordnet-rdf.princeton.edu/wn31/113317922-n
K34249,http://wordnet-rdf.princeton.edu/wn31/202295422-v
K34249,http://wordnet-rdf.princeton.edu/wn31/202295917-v
K34255,http://wordnet-rdf.princeton.edu/wn31/114668832-n
K34260,http://wordnet-rdf.princeton.edu/wn31/107780131-n
K34260,http://wordnet-rdf.princeton.edu/wn31/112782044-n
K34268,http://wordnet-rdf.princeton.edu/wn31/102985366-n
K34268,http://wordnet-rdf.princeton.edu/wn31/107779963-n
K34268,http://wordnet-rdf.princeton.edu/wn31/301268218-s
K34290,http://wordnet-rdf.princeton.edu/wn31/100105229-n
K34290,http://wordnet-rdf.princeton.edu/wn31/100463865-n
K34290,http://wordnet-rdf.princeton.edu/wn31/102884182-n
K34290,http://wordnet-rdf.princeton.edu/wn31/102884435-n
K34290,http://wordnet-rdf.princeton.edu/wn31/102884638-n
K34290,http://wordnet-rdf.princeton.edu/wn31/102884787-n
K34290,http://wordnet-rdf.princeton.edu/wn31/102885542-n
K34290,http://wordnet-rdf.princeton.edu/wn31/104303019-n
K34290,http://wordnet-rdf.princeton.edu/wn31/113787671-n
K34290,http://wordnet-rdf.princeton.edu/wn31/113916387-n
K34290,http://wordnet-rdf.princeton.edu/wn31/201148973-v
K34290,http://wordnet-rdf.princeton.edu/wn31/201619642-v
K34290,http://wordnet-rdf.princeton.edu/wn31/201891317-v
K34293,http://wordnet-rdf.princeton.edu/wn31/102155533-n
K34293,http://wordnet-rdf.princeton.edu/wn31/110490045-n
K34293,http://wordnet-rdf.princeton.edu/wn31/201206120-v
K34293,http://wordnet-rdf.princeton.edu/wn31/201206335-v
K34299,http://wordnet-rdf.princeton.edu/wn31/301692005-s
K34303,http://wordnet-rdf.princeton.edu/wn31/109204454-n
K34303,http://wordnet-rdf.princeton.edu/wn31/114415065-n
K34306,http://wordnet-rdf.princeton.edu/wn31/101180193-n
K34306,http://wordnet-rdf.princeton.edu/wn31/106811416-n
K34306,http://wordnet-rdf.princeton.edu/wn31/106893299-n
K34306,http://wordnet-rdf.princeton.edu/wn31/107337624-n
K34306,http://wordnet-rdf.princeton.edu/wn31/107337831-n
K34307,http://wordnet-rdf.princeton.edu/wn31/106739973-n
K34308,http://wordnet-rdf.princeton.edu/wn31/302399571-s
K34313,http://wordnet-rdf.princeton.edu/wn31/100662026-n
K34313,http://wordnet-rdf.princeton.edu/wn31/200042210-v
K34313,http://wordnet-rdf.princeton.edu/wn31/200042372-v
K34314,http://wordnet-rdf.princeton.edu/wn31/109004116-n
K34314,http://wordnet-rdf.princeton.edu/wn31/114971077-n
K34317,http://wordnet-rdf.princeton.edu/wn31/100141472-n
K34317,http://wordnet-rdf.princeton.edu/wn31/100159005-n
K34319,http://wordnet-rdf.princeton.edu/wn31/300150729-s
K34320,http://wordnet-rdf.princeton.edu/wn31/110310771-n
K34320,http://wordnet-rdf.princeton.edu/wn31/110398111-n
K34322,http://wordnet-rdf.princeton.edu/wn31/102464332-n
K34322,http://wordnet-rdf.princeton.edu/wn31/105001591-n
K34322,http://wordnet-rdf.princeton.edu/wn31/105724524-n
K34322,http://wordnet-rdf.princeton.edu/wn31/107612255-n
K34322,http://wordnet-rdf.princeton.edu/wn31/107625449-n
K34322,http://wordnet-rdf.princeton.edu/wn31/300911365-s
K34322,http://wordnet-rdf.princeton.edu/wn31/300979207-s
K34322,http://wordnet-rdf.princeton.edu/wn31/301056310-s
K34322,http://wordnet-rdf.princeton.edu/wn31/301077395-a
K34322,http://wordnet-rdf.princeton.edu/wn31/301462344-a
K34322,http://wordnet-rdf.princeton.edu/wn31/301462871-s
K34322,http://wordnet-rdf.princeton.edu/wn31/301505500-s
K34322,http://wordnet-rdf.princeton.edu/wn31/301813678-s
K34322,http://wordnet-rdf.princeton.edu/wn31/301813809-s
K34322,http://wordnet-rdf.princeton.edu/wn31/301813936-s
K34322,http://wordnet-rdf.princeton.edu/wn31/302189062-s
K34322,http://wordnet-rdf.princeton.edu/wn31/302345737-a
K34322,http://wordnet-rdf.princeton.edu/wn31/302346267-s
K34322,http://wordnet-rdf.princeton.edu/wn31/302376172-a
K34322,http://wordnet-rdf.princeton.edu/wn31/302376904-a
K34322,http://wordnet-rdf.princeton.edu/wn31/302378651-s
K34326,http://wordnet-rdf.princeton.edu/wn31/107572730-n
K34326,http://wordnet-rdf.princeton.edu/wn31/107612834-n
K34326,http://wordnet-rdf.princeton.edu/wn31/301075629-s
K34326,http://wordnet-rdf.princeton.edu/wn31/302345982-s
K34329,http://wordnet-rdf.princeton.edu/wn31/300738450-s
K34329,http://wordnet-rdf.princeton.edu/wn31/301073039-s
K34329,http://wordnet-rdf.princeton.edu/wn31/301142402-s
K34338,http://wordnet-rdf.princeton.edu/wn31/300837737-a
K34338,http://wordnet-rdf.princeton.edu/wn31/300842395-a
K34340,http://wordnet-rdf.princeton.edu/wn31/103723874-n
K34343,http://wordnet-rdf.princeton.edu/wn31/103150509-n
K34343,http://wordnet-rdf.princeton.edu/wn31/103489659-n
K34343,http://wordnet-rdf.princeton.edu/wn31/201290804-v
K34343,http://wordnet-rdf.princeton.edu/wn31/201419816-v
K34348,http://wordnet-rdf.princeton.edu/wn31/101502732-n
K34348,http://wordnet-rdf.princeton.edu/wn31/103724788-n
K34350,http://wordnet-rdf.princeton.edu/wn31/302309650-s
K34350,http://wordnet-rdf.princeton.edu/wn31/302310386-s
